iPad,{link} RT @mention 1st stop on the #SXSW #Chaos &amp; @mention hunt: Austin Java. Get in the spy game 4 a chance 2 win an iPad!,positive
iPad,attending @mention iPad design headaches #sxsw {link},negative
iPad,Check out @mention @mention &amp; @mention in line for their iPad 2 in Austin. Power to them! #sxswi #SXSW  {link},positive
iPad,"XMAS!! RT @mention Shiny new @mention @mention @mention apps, a new @garyvee book, pop-up iPad 2 stores... #SXSW is Christmas for nerds.",positive
iPad,Headline: &quot;#iPad 2 is the Must-Have Gadget at #SXSW&quot; Hmm... I could have seen that one coming! {link} #gadget,positive
iPad,"#SXSW and #Apple iPad 2's are great, but thoughts are w/ Japan and APAC regions dealing w/ earthquake &amp; tsunami trauma. #sxswi",positive
iPad,#iPad and #Austin are trending today. Have fun at #sxsw all you nerdy nerds!!!,positive
iPad,The Apple #iPAD2  has taken #SxSW and #Austin by storm.. {link}  @mention excited to a be a part #mobile,positive
iPad,I can haz #iPad2 ifrom #SxSW Gr8 {link},positive
iPad,"Stacks of #ipad2's waiting to be bought at #sxsw. I got mine, no hassle at all. Apple handled this perfectly {link}",positive
iPad,Apple won #SxSW from day one. Seeing a TON of #iPad2,positive
iPad,â€œ@mention #sxsw ipad store sold out of everything except 64gig wifi only whiteâ€ù @mention Did you manage to get yours?,positive
iPad,â€œ@mention #sxsw ipad store sold out of everything except 64gig wifi only whiteâ€ù also known as the white jeans configuration.,positive
iPad,Offered a #sxsw ipad promo to ninjafinder users and fans who are not here at #sxsw. Sucks to not be here. #sxsw,positive
iPad,#POURsite #SXSW learning about the life-changing impact of the iPad on real people's actual lives - bravo!,positive
iPad,The Apple #SXSW store still has iPad 2's and short lines.,positive
iPad,Anyone at #sxsw want to make a quick hundred dollars? New #ipad2 from ad hoc apple store here gets hundred plus cost!,positive
iPad,ipad2 and #sxsw...a conflagration of doofusness.  {link},negative
iPad,I went to #sxswi and all I won was this lousy #iPad #sxsw :-) :-) {link},positive
iPad,"You spent $1,000+ to come to SXSW. 

You've already used iPad 1. 

The wait is a couple city blocks. 

Why? #ipad2 #SXSW {link}",negative
iPad,It's like 10pm at night and there is a line around the block at the popup apple stores selling iPad2s. #sxsw,positive
iPad,"I'm up to 2 iPad 2s seen in the wild. Both people say it is fast, but the still pics are terrible. #sxsw",negative
iPad,The #iPad 2 Takes Over #SXSW [VIDEO] /by @mention {link},positive
iPad,many iPad 2's snapping away at the keynote slides! #sxsw,positive
iPad,Shouts to all the ladies holding up their iPad 2's at free #sxsw shows to take photos while sipping free beer. /cc: @mention,positive
iPad,picked up an ipad 2 at the #sxsw pop up  apple store! only 15 minute wait!,positive
iPad,Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new iPads. {link} #cnet,positive
iPad,"The #sxsw Apple Popup Store is open at noon, has a fresh shipment of iPad 2's, and I'm pretty sure I'm going to get one. [fingers crossed]",positive
iPad,Temporary Apple store at SXSW is really cool...as is the iPad 2 :) #apple #SXSW #fanboy,positive
iPad,Overheard at #sxsw &quot;the iPad is a relaxing computer&quot;: agreed. #iPad #apple,positive
iPad,"Last year at #SXSWi everbody was talking about the iPad, this year it's social media driven revolutions. This year is better. #sxsw",positive
iPad,knackered at home playing with ipad and updating iphone. but timeline smashed with partytweets can't make me go to bed.. #sxsw,positive
iPad,Huge line at the #apple store in #austin - #sxsw crowd tripping over each other to get the new ipad,positive
iPad,I laughed at the iPad until I spent this week hauling my macbook everywhere. Now I really want an iPad and a shoulder rub. #sxsw,positive
iPad,Hey #SXSW attendees...you should hop in line at the #Apple store now. Only four days til your new iPad2 comes in...,positive
iPad,Trying to balance the power of power needs on iPhone vs iPad at #sxsw. This 3G iPad sucks it out quick. Might have go airplane mode.,negative
iPad,Celebrate Beauty of the Web @mention the MSFT #IE9 launch &amp; play our new #html5 game to win an iPad2 {link} #sxsw,positive
iPad,â€œ@mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot;  @mention,negative
iPad,IPad 2 is better..they have had time to improve #sxsw,positive
iPad,impulsive buy = all your friends at #SXSW -&gt; I now have one too. Selling my 1st gen 32gb 3g iPad now,positive
iPad,â€œ@mention Buying 2 new iPad's with @mention #geekdate #apple #sxsw #ipad2â€ù :),positive
iPad,Seriously considering leaving my MacBook Pro at home and flying solo with the iPad for a week. Think I can make it work? #sxsw,positive
iPad,Four more days! #ipad #sxsw #weekend #battlela,positive
iPad,Best iPad design: Big chunky elements. Generous space. Clarity trumps density. Tap quality trumps tap quantity. #tapworthy #sxsw,positive
iPad,Attending Designing iPad Interfaces - New Navigation Schemas w/ @mention Great stuff so far.  #sxsw,positive
iPad,Why Barry Diller thinks iPad only content is nuts @mention #SXSW @mention {link} @mention,negative
iPad,Timing is everything! iPad 2: Brand Winner at SXSW by @mention {link} #pnid #sxsw,positive
iPad,"Hey #sxsw exhibitors, why not capture your booth experience with a Retrollect disc? Most popular disc wins iPad 2! {link}",positive
iPad,"Photo: By far, the best #sxsw accessory is an ipad. Followed closely by a margarita. ;-) {link}",positive
iPad,"The way I figure, an iPad 2 is a good replacement for not making it to #SXSW this year.",positive
iPad,I need to find a better #SXSW stream to follow. The inane iPad 2 tweets are surely not what SouthBy is about,negative
iPad,Any of my friends at SxSW willing to pick me up an iPad - will pay a premium. DM me #sxsw #atl {link},positive
iPad,Good talk from AKQAs @mention on iPad interface w/ callback to design principles. My wish: go beyond media/marketing examples. #fb #SxSW,positive
iPad,Person in front of me just took a picture with his new iPad #sxsw,positive
iPad,"After you get your food, don't forget to snap a photo to win a MacBook air, iPad 2, or Apple TV! #sxsw",positive
iPad,"I want to go to the Apple pop-up store, but I'm afraid I'll leave with a new iPad. #SXSW",positive
iPad,"OMG...I'm going down to #SXSW With: MacBook Pro, iPad, iPhone4, iPod, and a Galaxy Tab... #TechGeek",positive
iPad,msc_page: Guy gets tattoo at SXSW so he could win a free iPad2 {link} #sxsw #tattoo #ipadâ€_ {link} #allshare,neutral
iPad,"iPad 2 in hand, awesome dude gave me cutsies on a 3 hour line. #austin #apple #sxsw #winning",positive
iPad,I've been having meetings while I'm in line at the #SXSW PopUp Apple Store for the iPad2. I love this place!,positive
iPad,"Oh Lordy, here we go... RT @mention What time does the #apple store at #sxsw open? Pulling the #ipad2 trigger.",positive
iPad,Hey #SXSW how bout donating all this $ your spending on the new #iPad to Japan. Do you REALLY need that thing?,negative
iPad,How could I forget my cell phone today for #SXSW what a fail glad I have my iPad #lifelinetotheworld,positive
iPad,.@mention I have a feeling #SXSW will be the worst place to try &amp; get an iPad 2- everyone there will be trying to get one. #techiesunite,negative
iPad,"I thought I would use my iPad a lot during #SXSW, but I haven't even touched it once.  Hmmzies.",negative
iPad,#sxsw guy in front of me at this panel has an ipad in an etch-a-sketch case...device of wondeR? #iusxsw,neutral
iPad,"Zite, the Intelligent iPad Magazine: {link} &lt;  Deliciousness. #sxsw #trending #youneedthis",positive
iPad,Rockin an iPad 2 from the downtown Apple #SXSW store. #apple,positive
iPad,AWESOME!! ipad 2 jailbreak!! {link} Grateful Dead #fab5 #sxsw,positive
iPad,New Post: iPad 2 Launches to Huge Lines at Apple Pop-Up Shop in Austin {link} #SXSW #SXSWi,positive
iPad,"â€œ@mention iPad 2 Sold Out, 70% Went to New Buyers [REPORT] - {link} #sxsw #socialmedia #tech #ipad2 #mediaâ€ù",positive
iPad,Remaining iPad 2 stock at #sxsw Apple store.. Come get one :-)  {link},positive
iPad,I won the iPad accessories bag! Thanks @mention #SXSW,positive
iPad,"Check out iPad Design Headaches (2 Tablets, Call in the Morning) at SXSW.
{link} #SXSW #tapworthy",neutral
iPad,"First up: iPad Design Headaches (2 Tablets, Call in the Morning). #SXSW #tapworthy",neutral
iPad,the first iPad didn't even exist here last year and I already feel like I'm pulling out an antique everytime I use my iPad #sxsw #ipad2,negative
iPad,"shoot, my ipad will not display any search results :( will have to go through questions later #osmpw #sxsw",negative
iPad,Pic of my iPad-winning performance: {link} #sxsw #accordion #toodamnlucky,positive
iPad,"@mention  Its bigger than an iphone and smaller than a PC, so good for big events like #SXSW and meeting day? {link}",positive
iPad,I'm a bit jealous seeing #SXSW attendees with #ipad2. My iPad seems so obsolete...,positive
iPad,&quot;I'm just learning all of these things from the screen.&quot; A 4-year old's explanation of how she instantly knew how to use an iPad. #sxsw,positive
iPad,This iPad keeps me awake. Thank god I bought it.... #SXSW,positive
iPad,"Saw giant line, thought it was for movie premiere. It was at apple store for iPad 2. Heard more screams than at premiere! #SXSW",positive
iPad,Great vid Marty! RT @mention #iPad2 Live Unboxing In Front Of The #SXSW Apple Store [VIDEO] {link},positive
iPad,I think I may go iPad only -- no laptop -- today at #SXSWi.  Any #SXSW veterans have any reasons why I shouldn't?,positive
iPad,I think I might go all weekend without seeing the same iPad case twice... #sxsw,positive
iPad,For sure! Mine does via iPad RT @mention You know you are an #agnerd if your #dairy relies on evernote!  {link} #SXSW #agchat,positive
iPad,"Bummed to miss #SXSW this year, but we're all quarantined with the same kiddie cold, and I have GarageBand on my iPad to comfort me. #fb",positive
iPad,Why can't my #iPad and I be intimate together? #tapworthy #designflaws #sxswi #sxsw,positive
iPad,This dude next to me is holding and using an iPad 2 like it's a trophy. #sxsw #lookingforwardtothemusicfest,positive
iPad,Not a fan of a new #sxsw trend - audience sharing opinions via holding up an iPad. Not here to listen to you. #annoying,negative
iPad,"#technews OMG/JK: A Kiss For iPad 2, A Slap For Xoom {link} #Tech_News #iPad_2 #JK #OMG #SXSW #tech",positive
iPad,USA Today on iPad: makes good use of digital shortcuts while still looking like a newspaper. @mention #tapworthy #sxsw,positive
iPad,#Apple to Open Pop-Up Shop at SXSW {link} &lt;---cool concept but I wouldn't spend my #SXSW waiting for the #iPad2,negative
iPad,"Apple has opened a makeshift store for #sxsw, iPad2 will be available at 5pm today... #tempted",positive
iPad,"IPad 2 is out! Plenty of people at the store..and in line..scarfing them up. #SXSW (@mention Apple Store, SXSW w/ 65 others) {link}",positive
iPad,Nice line outside #sxsw #apple store! I guess people want some iPad2s!!!,positive
iPad,The Apple pop-up store line finally dwindled. Time to check out iPad2. #sxsw,positive
iPad,"The apple popup store was off the hook last night at #sxsw - singing, dancing, high fives on new iPad purchase",positive
iPad,"Excellent presentation by @mention on &quot;The untapped iPad Market, is your site POUR?&quot; #sxsw #poursite #accessibility",positive
iPad,iPad 2 is pretty sick! Almost makes me think I need one! #sxsw,positive
iPad,Congrats! RT @mention Just won an awesome iPad from @mention at the #sxswbuffalo lounge! My #sxsw experience is complete! #QuiBidsWin,positive
iPad,New #SXSW rule: no more ooing and ahing over your new iPad. We get it. Its not a big deal. Everybody has one now... :-),negative
iPad,#ipad art show at @mention just in time for #sxsw check it out you interactive fools,positive
iPad,@mention  so #jealous of you. #sxsw &amp; you have the new iPad?!,positive
iPad,Impressed so far with the iPad 2's slim form and &quot;instant on&quot;-ness that I've seen. Haven't tried one myself yet. #sxsw #sxswi,positive
iPad,iPad 2 is sold-out and 70% were 1st time users #sxsw,positive
iPad,I've seen some of the best iPad cases ever here at #sxsw - I'm starting to transfer a bit of my book fetishism to iPads slowly but surely.,positive
iPad,â€œ@mention Spotted at #SXSW: Man in need of an iPad (2?) â€“ {link} #sxswiâ€ù man in need should go to SXSW apple store,positive
iPad,"There are still iPad 2s to be had, at least at the #sxsw pop-up Apple store. @mention just bought one.",positive
iPad,Hopefully the best thing that comes from #SXSW isn't the fact people flew to Austin to pick up an iPad.,positive
iPad,First day the exhibit hall is open at #SXSW! Stop by the #EMC booth to enter to win an iPad 2! @mention @mention,positive
iPad,Just used the ol' iPad to help some Brits find their hotel in Austin. #gooddeed #sxsw #winning,positive
iPad,I must be the only one at #sxsw without an iPad2. Someone needs to make a case that makes my original iPad look like a new 2nd gen.,positive
iPad,iPad 2 is the star gadget of SXSW: {link} #sxsw,positive
iPad,"So I went the whole day w/out my laptop &amp; just used my iPad 1. Things I missed: FTP, cloudapp, fast typing, &amp; skype. #iPad #sxsw",negative
iPad,"Last year there was not a single iPad in public at #sxsw. Today, they're more common than laptops, and I haven't seen any android tablets.",positive
iPad,".@mention There's an expectation of engagement on the Ipad that is both visual and social, of delving into the experience #SXSW #SXFL",positive
iPad,"Wow, this thing is insanely thin &amp; light. Hold out for the iPad 2. Seriously. #sxsw #mosaicxm  {link}",positive
iPad,"The Top 7 things I've loved about #SXSW so far- {link}  #outbrain, #ipad, #groupme,",positive
iPad,"If anyone thinks I'm going to be walking around at #sxsw with an old and inferior iPad 1 once the iPad 2 is released, well, they are wrong!",positive
iPad,Check out this video to get a glimpse at what the action was like -The iPad 2...#ipad #sxsw #gadgets {link} Could not resist.,positive
iPad,"I believe this, too. They're good. RT @mention My life would be so much better with an iPad. #brainwashed #lines #SXSW",positive
iPad,"On my way to &quot;iPad Design Headaches.&quot; Not sure it's bloggable, but I'm sure it will be interesting! #SXSW {link}",positive
iPad,On my way to #sxsw. But I forgot my iPad! %^*%#!! (@mention Cleveland Hopkins Airport w/ 2 others) {link},positive
iPad,Apple set to open popup shop in core of #SXSW action {link} Geeks need #iPad2 love!,positive
iPad,Apple set to open popup shop in core of SXSW action  - they're going to sell iPad2 at #SXSW! {link},positive
iPad,Expecting to see a flood of shiny new ipad2's today @mention Line at apple store was around the block #sxsw,positive
iPad,I'm going to wait for the #iPad 4. you KNOW its going to be better than the iPad 2. #SXSW,positive
iPad,&quot;I'm too fond of my iPad.&quot; - @mention #sxswi #SXSW,positive
iPad,Attending TV + New Media = Formula for Success at #sxsw. Seeing a lot of iPad 2's around here.,positive
iPad,They have very little need for parents anymore [comment on child playing with iPad] â€”@mention #connectedbrands #SXSW,positive
iPad,Took some video on iPad 2 on 6th street. The smart cover is rad. Filming on the huge display is nuts. Looks great on playback. #sxsw,positive
iPad,At #sxsw? We're giving away an iPad 2 to the creator of the most popular disc during interactive. Create a disc &amp; share on Twitter!,positive
iPad,"SXSW this weekend and Ipad 2 release. Am I taking part in either? Sadly, no. #SXSW #AnybodyWantToBuyMeAnIpad2",positive
iPad,"Brilliant win-win!  #Austin, #SXSW and #iPad2:  {link}",positive
iPad,We have a winner? :) RT: @mention This is awesome.... How I got an iPad 2 during #SXSW! {link} via @mention @mention,positive
iPad,"Check out Your Mom Has an iPad: Designing for Boomers at SXSW.
{link} #SXSW",positive
iPad,@mention - got my copy of #Enchantment #ipad #kindle today. So excited. thx for keeping the world enchanted. glad you're at #sxsw again.,positive
iPad,OH: &quot;While we're here we should check out this new iPad 2 'thing'.&quot; #SXSW #strangeproblems,positive
iPad,Good Work! â€œ@mention @mention Check the latest stream at Apple's store at #SXSW {link} . ipad2 here I come. #PLAYSXSWâ€ù,positive
iPad,It begins... on a story about a cool SXSW app and also Apple is launching the iPad 2 from a temp store. Stay tuned... I love you! #sxsw,positive
iPad,Brilliant...i hope they have plenty of iPads...RT @mention Apple to Open Pop-Up Shop at SXSW [REPORT] - {link} #sxsw,positive
iPad,i think i'm getting ready to order an iPad 2 with the $$ i would have had to spend to attend #SXSW,positive
iPad,Wow. They're really trying to tempt me to pick up an iPad 2 tomorrow. {link} #apple #sxsw #austintx,positive
iPad,Wow. That's dedication RT @mention Well.. I'm first in line. 10.5 hours to go.  #iPad #Apple #SXSW #sleepy,positive
iPad,@mention (via @mention #sxsw ipad store sold out of everything except 64gig wifi only white,positive
iPad,me too :-) RT @mention Look everyone! Zomg @mention got an iPad 2 on the first day! #sxsw {link},positive
iPad,@mention @mention {link} #SXSW Thanks for signing my ipad!,neutral
iPad,@mention @mention @mention @mention Paper phones?  Means an iPad will likely be useless at #sxsw as well. #fail,negative
iPad,@mention @mention Apple sets up temporary store at #SXSW; iPad anyone? {link} cc @mention,positive
iPad,"Yeah! RT @mention Details for the iPad 2 giveaway coming tonight, RT this! #SXSW #sxswi",positive
iPad,@mention @mention lots of iPad 2's here in Austin! Bigger than I thought it would be. #SXSW,positive
iPad,"I want a @mention SO bad for #sxsw, would make our live blogging from the iPad so much more efficient. Beautiful case!! Beats my leather 1",positive
iPad,Woohoo! â€œ@mention Standing in line. For the 6th time. #ipad2 #apple #sxsw #popupstoreâ€ù,positive
iPad,@mention @mention Wishing you a most excellent day at #sxsw today! I've got iPad envy!,positive
iPad,"@mention &quot;OMG I'm gonna miss 2 panels at #sxsw standing in line for and 1 panel playing with my new iPad, but it'll be worth it. #ponies&quot;",positive
iPad,Re: iPad &quot;The arm is a giant meat-pointer&quot; hilarious. @mention #sxsw,positive
iPad,#sxsw At #smileyparty and really want to win sn iPad!!!!!,positive
iPad,@mention #sxsw #ipad fans get really excited for the unique design of  the klick #sleeves. Do you have any models with straps?,positive
iPad,"All this #sxsw gadget lust is rubbing off on me, I think I want an iPad 2... must escape soon!",positive
iPad,@mention #SXSW iPad rocks,positive
iPad,@mention #sxsw is going to be alot better when u have iPad 5 to carry around ;),positive
iPad,"#sxswnui #sxsw laptop denotes work, #iPad denotes fun",positive
iPad,Who's at #sxsw that can a 64gb iPad 2 with 3G? I'll Paypal right now! ;),positive
iPad,Going to #SXSW? Come by the #EMC Consulting booth for your chance to win an iPad 2! @mention @mention,positive
iPad,At #sxsw #tapworthy iPad Design Headaches - avoiding the pitfalls of the new design challenges,negative
iPad,"I'll pay $900 for a new iPad 2, white, 32 GB, 3G in the next 20 hours. {link} #willpay #sxsw #zaarly",positive
iPad,"The iPad 1 is so March 11, 2011 4:59PM PST. #sxsw",negative
iPad,#SXSW 2011: Novelty of iPad news apps fades fast among digital delegates {link},negative
iPad,The iPad 2 goes on sale next Friday...the Austin Apple Store is going to be busy! #SXSW,positive
iPad,The iPad 2 is just a better product... They have had time to make worthwhile improvements... @mention Diller #SXSW,positive
iPad,The iPad 2 launch is all the buzz at #SXSW 2011 {link} via @mention @mention #apple #tablet #marketing #advertising #ipod,positive
iPad,The iPad 2 launch is really at *South By* in Austin?  That is so inde.    â€”  #sxsw #mac #ipad @mention,positive
iPad,The iPad 2 Takes Over #SXSW [#VIDEO] {link} #channels #gadgets #news #uncategorized,positive
iPad,The iPad 2 Takes Over #SXSW [#VIDEO]: One of the biggest events the first day of SXSW 2011â€_ {link},positive
iPad,The iPad 2 Takes Over #SXSW [VIDEO] {link},positive
iPad,The iPad 2 Takes Over #SXSW [VIDEO] {link} via @mention @mention,positive
iPad,The iPad 2 Takes Over #SXSW [VIDEO]: {link},positive
iPad,The iPad 2 Takes Over #SXSW [VIDEO]: {link} via Mashable,positive
iPad,The iPad 2 Takes Over SXSW [VIDEO] {link} #apple #iPad #SXSW,positive
iPad,The iPad 2 Takes Over SXSW [VIDEO] {link} #ipad2 #SXSW,positive
iPad,We're at 2nd and congress #SXSW #RewardsWagon with @mention bookbook iPad cases. Get here fast. :),positive
iPad,Just won a @mention #sxsw mystery prize! I hope it's an iPad 2:) Thanks for a great panel and the gift. #DiscoTalk,positive
iPad,"Watching a guy simultaneously use a laptop and an iPad. The Force is strong with this one, mmm. #sxsw",positive
iPad,If I was a really bad person I could have just stolen this guys ipad... Just saying. #sxsw,positive
iPad,It's not a rumor: #Apple is opening up a pop-up store in downtown Austin for #SXSW &amp; iPad 2 launch (via @mention {link},positive
iPad,"Just got a shiny new #iPad2 at #SXSW ? Discover new music with {link} (built in HTML5, not Flash - looks great on iPad)",positive
iPad,There is a tech bro posed as a homeless person outside the apple pop up with a sign asking for $$$ for an iPad #SXSW,positive
iPad,It's probably best to keep me away from any Apple pop up stores - the temptation to get a White 3G iPad for #SXSW is insanely tempting.,positive
iPad,Not just about pretty content. Nat Geo has pretty article on iPad. Cooler is twitter list of current Arctic explorers. #flipboard #SXSW,positive
iPad,Has an iPad 2 !!! Wohooo! Tnx Apple for the popup shop at #sxsw!,positive
iPad,Got my ipad 2 and gave to red cross for japan what a first day at #sxsw,positive
iPad,Win an iPad 2 at SXSW via @mention ! #sxsw {link},positive
iPad,"has an ipad 2 in his hands, and it is exquisite. #sxsw",positive
iPad,Win an iPad 2! via @mention Video ClipCon! See intro reel at {link} #sxsw #suasxsw #sxswaccel #entrepreneur #smallbiz #ceokidschat,positive
iPad,Win an iPad at SXSW via @mention #sxsw {link},positive
iPad,#SXSW: iPad Design Headaches (Take Two Tablet and Call Me in the Morning) {link},negative
iPad,so the iPad will be available while I'm in Austin for #sxsw -- this is major #GeekDilemma,positive
iPad,#sxsw: ipad2 is coming for you! Will you buy? RT @mention Apple to open a store near SXSW for ipad 2 release. {link},positive
iPad,"LoL U r gadgetzilla! Have fun! @mention It's #SXSW Festival time. OMG I'm scared! Got my netbook, #iPad &amp; my droid!",positive
iPad,Just won an awesome iPad from @mention at the #sxswbuffalo lounge! My #sxsw experience is complete!,positive
iPad,"Don't by an ipad 2 for the rear-facing camera, here is what you get: {link} #sxsw",negative
iPad,Just won an iPad 2 at #sxsw thanks to @mention #fxsw,positive
iPad,Just got an iPad courtesy of a random stranger on the street...an Apple investor at #sxsw ... THANK YOU!!!! Utter... {link},positive
iPad,@mention An iPad is cheaper than most laptops. #newsapps #sxsw,positive
iPad,@mention and @mention shooting some videos at #sxsw. PS - that is a pic from an iPad 2. {link},positive
iPad,"Awesome hands on review of the iPad 2 coming tomorrow on @mention , guest post by @mention - he's at #SXSW",positive
iPad,mom...I want my ipad 2 back! {link} #thingsthatdontgotogether #sxsw Lisa Rinna,positive
iPad,"iPad 2 Graphics Much Faster Than iPad 1, Motorola Xoom {link} @mention #tech #SXSW",positive
iPad,Does the apple pop-up store still have iPads? #sxsw #sxswi,positive
iPad,@mention apple's making a temp store for #SXSW 2011 for u to get an iPad 2 !! {link},positive
iPad,"Not to fear, #SXSW attendees... you can pick up your iPad 2s from Apple's Austin pop-up shop! {link} via @mention",positive
iPad,"Got my flask &amp; my iPad . Yes,  I'm sitting on 9th st waiting for AICN screening. #sxsw #prepared # ILoveaSurprise {link}",positive
iPad,"@mention at #SXSW, 9 out of 10 attendees have MAC or iPad.",positive
iPad,"Hoping that it will be easier to get an iPad 2 today, since 50% of the target audience is busy at #sxsw #awesometiming",positive
iPad,Geek out at the #sxsw interactive panels with this iPad Holler Gram app. Use your iPad to display messages to others. {link},positive
iPad,"The line at the apple store goes around the block. Oh, that's right, iPad 2! Also, #sxsw.",positive
iPad,bout to watch the @mention live at #SXSW Apple Store for iPad 2 w/ @mention and @mention Living vicariously through all those that buy one.,positive
iPad,"Great location choice, and nice timing for iPad2 launch: #Apple, #HP 'popping' in for #SXSW {link}",positive
iPad,Matthew Davis/Designing for iPad- &quot;the web has been like a strip mall of content...&quot; #sxsw,positive
iPad,iPad giveaway for using @mention at #sxsw {link},positive
iPad,Win this awesome iPad from QuiBids and custom @mention case if we catch you at #SXSW wearing an openbeta VIP badge!,positive
iPad,@mention awesome. I traded in #sxsw last year for the iPad 1.,positive
iPad,"Dude, I may actually buy an iPad 2 tomorrow. Apple will have a temporary store in downtown Austin for #SXSW! {link}",positive
iPad,Giving away an iPad 2 at this panel. Wish me luck! #sxsw,positive
iPad,Giving away an iPad to sharers who invite the most friends to join AOS this #SXSW @mention The Ginger Man {link},positive
iPad,"Have to say, pretty smart timing for #Apple to drop the #ipad2 right on top of #SXSW. it's nearly all that anyones talking about.",positive
iPad,Nothing says DOUCHE CAKE like walking around with a IPAD like it's an Iphone #sxsw,negative
iPad,@mention Best thing I've heard at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.(@mention @mention #SXSWGOOD,negative
iPad,@mention blogging from your iPad notes the next step. Hope you are having a great time. #SXSW,positive
iPad,Talking about iPad's usefulness for developers. We're not nerds at all. #sxsw,positive
iPad,"Should I buy an iPad for @mention at the makeshift #sxsw Apple Store on launch day? Fuck no, I respect him too much... #wwsxsw",negative
iPad,The ironic tee has been usurped by the iPad 2 as the hipster/geek/start-up chic fashion item at this year's #SXSW,positive
iPad,"#SXSW #macallan A formula for a successful day at SXSW - good sessions, my iPad, and a glass of MacAllan single malt. {link}",positive
iPad,@mention Can not wait for #iPad 2 also. They should sale them down at #SXSW.,positive
iPad,@mention check out @mention awesome dj skills on the iPad while u are at #SXSW,positive
iPad,@mention Check the latest stream at Apple's store at #SXSW {link} . ipad2 here I come. #PLAYSXSW,positive
iPad,@mention Check the latest stream at Apple's store at #SXSW {link} . iPad2 wait for me  #PLAYSXSW,positive
iPad,It's official: people using the iPad 2 to take photos just look weird. #SXSW,negative
iPad,It's official! I'm buying an iPad. #SXSW #elevate,positive
iPad,Pretty excited for @mention iPad session #uxdes #sxsw,positive
iPad,We are excited to see HLS Dynamic Video Ad Insertion for TV Everywhere working on the #iPad2 later today at the #SXSW PopUp Apple Store,positive
iPad,#iPad2 rocks #SXSW (@mention Apple POP UP Store) {link},positive
iPad,My first computer as a kid was an Atari 800; my kids first computer will be an iPad.  What will they be able to do that I couldn't? #sxsw,positive
iPad,At #SXSW conf and EVERYONE has a Mac or Ipad (including me). What happened to the PC? Is it becoming obsolete?,positive
iPad,@mention congrats on the first iPad 2 at #sxsw,positive
iPad,{link} Security guard enjoying the iPad2 at the Apple Store in Austin... #sxsw,positive
iPad,Unimitated - Fingerprint Security Scan - {link} #iTunes #ipad2 #1990style #SXSW,positive
iPad,#tech iPad 2 Gets Temporary #Apple_Store for #SXSW {link},positive
iPad,"Also, iPad 2 ordered. Now I don't have to stand in line, wasting valuable fellowship time. #sxsw",positive
iPad,"Discovered a new conversation icebreaker: &quot;Hey, is that the new iPad 2? Why yes it is...&quot; #SXSW #social",positive
iPad,I composed a tweet so acerbic and cynical about ipad users that my phone crashed and dumped all my apps. #twitterpower #sxsw #imthatgood,negative
iPad,Wish I had an iPad right now. Lasts longer than the phone and not as awkward as the laptop. #SXSW,positive
iPad,I'm headed down to #SXSW to hear a talk on integrated social network dynamics and team synergy.  I've got my iPad ready to go.,positive
iPad,"When bored during a keynote #sxsw, use your iPad to draw a picture - even if you are not a good artist!  {link} #sxswi",positive
iPad,Only stood in line for 30 minutes to buy 2 iPads at the Apple pop-up store. #apple #sxsw #ipad #austin #fuckyeah,positive
iPad,"Sam licked it, so it's his! RT: @mention How I got an iPad 2 during #SXSW! {link} cc @mention",positive
iPad,"IPAD FOUND!!! My friend Jeff has it!!!! #SXSW thanks to everyone who helped, especially @mention",positive
iPad,#want ipad2? Win it here: {link} #sxsw,positive
iPad,I just made the decision: Id like to purchase an iPad.  It would be perfect for me at #SXSW.,positive
iPad,Have decided I need an ipad. #usguys #sxsw,positive
iPad,The iPad design panel in Hilton Salon J is filling up quickly. No surprises there. #tapworthy #sxsw it's more fun with the iPad2,positive
iPad,Thank goodness they ran out of iPad 2s. Now I don't have to worry about giving in and just buying one at the popup Apple store. #SXSW,positive
iPad,This schedule is heavier than my laptop. Where's my ipad already? #sxsw,positive
iPad,Srsly love @mention @mention promo @mention Srsly hate that it excludes @mention Esp. since my iPad insists I'm at Disney #sxsw,negative
iPad,"#dgtltribe #sxsw #openbeta6 iPad give-away, fantastic! now how are we going to squeeze that in...",positive
iPad,Fail Whale artist @mention living through the iPad 2 #sxsw {link},positive
iPad,I won't be at #sxsw and I won't be in line to buy iPad 2.0 tomorrow. #notwinning.,neutral
iPad,Whoa! line at the pop up apple store in downtown austin. iPad midnight madness.  #sxsw  {link},positive
iPad,"Guy on the couch playing with his white iPad 2 while MashBash parties around him is making a statement, dammit. #sxsw",positive
iPad,This Apple Fanboy just bought an iPad 2 - sweeeet! At #SXSW special Apple pop-up store,positive
iPad,Here's the guy who bought the first #iPad2 at the #SXSW popup store (hope he registers for his Thoora beta!) {link},positive
iPad,What Apple hopes you didn't notice about iPad 2 {link} #sxsw #sxswi #technology #mobile #prodmktg,negative
iPad,Looks like I was an hour late for getting an ipad. #SXSW #sadpanda,neutral
iPad,Win a free ipad 2 from webdoc.com #sxsw RT (awesome tech right here),positive
