brand,review,sentiment
Google,RT @mention Blogger is about due for an update... Google takes action and will showcase the new design at #SXSW {link},positive
Google,RT @mention Come celebrate w/ Charity Water tonight! (Google is throwin the party). Jump start your #sxsw week off right! studentsforcleanwater.org/rsvp,positive
Google,"RT @mention Come party down with @mention &amp; Google tonight at #sxsw: {link} Bands, food, art, interactive maps!",positive
Google,"RT @mention DELICIOUSLY IRONIC GOOGLE PRIVACY PARTY MADE WHOLE BY &quot;BANKING CARTEL, MILITARY-SCIENTIFIC DICTATORSHIP TAKEOVER&quot; CAB RANT! #SXSW",negative
Google,RT @mention Going to be awesome! RT @mention Gallery of original Daniel Johnston art going up at tomorrow's #GSDM + #Google industry party.  #sxsw,positive
Google,"RT @mention Google &quot;product gatekeeper&quot; Marissa Mayer on the location-based &quot;fast, fun and future&quot; {link} (HT @mention #SXSW",positive
Google,RT @mention Google building real time @mention engine to monitor illegal deforestation in real time #tech4good #sxsw,positive
Google,"RT @mention Google has &quot;got a lot better&quot; at protecting users' privacy with location-based tools over past 12 months, says Mayer #sxsw",positive
Google,"RT @mention Google is focusing on bridging the digital/physical divide. Eg. maps, streetview, hotpot &amp; autonomous driving. #sxsw @mention",positive
Google,RT @mention Google is showing skiers' geolocation overlaid on 3d mountain model. Would love this for finding empty runs. #sxsw,positive
Google,RT @mention Google is smart positioning brand. They're not just a search engine. They're organizing world's info. Higher purpose. #savebrands #sxsw,positive
Google,RT @mention Google Latina and see what you find? Porn...this is the first impression that people get about us? #latism #sxsw #sxswLatAm #LatinasInTechâ€ù,negative
Google,RT @mention google presentation by Mayer is a sales pitch #fail #sxsw,negative
Google,RT @mention Google set to launch new social network #Circles today at #sxsw,positive
Google,RT @mention Google tested 41 shades of blue for link colors AND it made a difference. At scale the nuances really matter. #SXSW,positive
Google,"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today ({link} #sxswi #SXSW &gt; sounds fabulous!",positive
Google,"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today at #sxsw rww.to/f6BCEt | O'goody more overload",negative
Google,RT @mention Google vs Bing on #bettersearch. Bing has a shot at success w/ structured search.  Potentially higher margin CPA model vs #Google. #SXSW,negative
Google,RT @mention Google was incapable of doing disruptive innovation- and acquired 89 startups over the last few years @mention #leanstartup #sxsw,negative
Google,"RT @mention Google's Marissa Mayer on the location-based 'fast, fun and future' {link} #SXSW #SXSWi",positive
Google,RT @mention Google's route around traffic function saves users 2 years EVERY DAY. Good for future? â€” Marissa Mayer at #sxsw,positive
Google,RT @mention Great panel w/guys fr @mention @mention @mention &amp; google hotpot! Social recs def not the end for recs. #discotalk #sxsw #sloanxsw,positive
Google,RT @mention Holla! RT @mention At google party. Best ever! Get your butt over here. #sxsw,positive
Google,RT @mention How could Murphy USA better serve you inside Google Maps on your phone? -Google is announcing great features in v5 #SXSW,positive
Google,RT @mention How to improve website rankings: Advice from Google &amp; Bing at #SXSW {link},positive
Google,"RT @mention HUZZAH!  RT @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW. #umassjour",positive
Google,RT @mention I can't wait to see what @mention 's been up to! @mention big news {link}  #google #circles #sxsw,positive
Google,"RT @mention I mean, sliced bread is great. But google bread is going to be revolutionary. #sxsw",positive
Google,RT @mention I think #Google lost their way by caring too much about their business (instead of their users) Tim O'Reilly #sxsw #pnid,negative
Google,RT @mention Imagine if every company had the 20% concept like Google. #bavcID #SXSW,positive
Google,"RT @mention Innovation in banking is coming from mobile. The innovators are Apple, Google and Verizon #sxsw #bankinnovation",positive
Google,RT @mention Just finished taking photos in the #Google photobooth! You know I heart you! #SXSW (@mention Maggie Mae's w/ 101 others) {link},positive
Google,"RT @mention Looks very interesting RT@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",positive
Google,"RT @mention Man, Google *should* launch Circles at #SXSW. Talk about striking while the iron is hot. | @mention @mention",positive
Google,RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #sxsw,positive
Google,RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #SXSW,positive
Google,RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #sxsw,positive
Google,RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #sxsw,positive
Google,RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #sxsw #cm48,positive
Google,"RT @mention Nieuwe regel?  &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW.",positive
Google,RT @mention No way!'Matt fricking Damon at Google party at Maggie mae's. #Sxsw @mention {link},positive
Google,RT @mention Now there are 150 million mobile google maps users @mention #sxsw #science,positive
Google,RT @mention Over 40% use of google maps is mobile -marissa mayer #sxsw &lt;--- I use it all the time #SUxSW,positive
Google,RT @mention P.S. @mention and Google throw a b!tchin' party. Shout out to The Spazmatics #sxsw,positive
Google,"RT @mention Per this rumor, Google may preview its big social strategy at '80s-themed costume party at #SXSW. Yep. {link} #cnet",positive
Google,RT @mention Questioner at #sxsw just said &quot;Thanks and I'm a big fan&quot; to Google's @mention which caused her to giggle and audience to laugh.,positive
Google,RT @mention Robot wars. Steampunk time machines. Mystery boxes of electronics. Awesome Austin tacos. Super Happy Dev House + Google win #sxsw.,positive
Google,"RT @mention RT @mention  @mention to Launch Major New Social Network Called #Circles, Possibly Today! {link} #sxsw #SMM &gt;&gt;Really Google? Now?",negative
Google,"RT @mention RT @mention :) RT @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW.",positive
Google,"RT @mention RT @mention &quot;IAVA wants to be the Google of nonprofits.&quot; / yes, we do b/c our #vets deserve nothing less! #sxsw #letshookup",neutral
Google,"RT @mention RT @mention Beautiful day in #austin! Come by and grab a slice or two. If you check in on #google, you can get a deal. #sxswi #SXSW",positive
Google,"RT @mention RT @mention Google to launch a social network, Circles, at #SxSW - {link} - Who's excited?",positive
Google,RT @mention RT @mention Hanging out with @mention at the @mention #google Industry Party...good crowd! #sxsw,positive
Google,RT @mention Rumor of Google launching their new social network called #Circles today at #sxswi #sxsw {link},positive
Google,"RT @mention the future is about networks, not just data. that's why google may not win long term #SXSW #web3 #SaatchiNY",negative
Google,"RT @mention The Google / ACLU party tonight at #sxsw is the best thing ever. (And apparently, the Spazmatics are a franchised band. But they rock.)",positive
Google,"RT @mention The next fin serv battle is vs Apple, GOOG, Mobile operators. They have consumer loyalty and tons of cash (vs. Banks) #bankinnovate #SXSW",positive
Google,"RT @mention This -&gt; RT @mention At Google, 4 people do the work of 7 people rather than 7 people doing the work of 4. #agileagency #SXSW",positive
Google,RT @mention This is why social technology is amazing: Google has set up a Person Finder in both English and Japanese: {link} #SXSW,positive
Google,"RT @mention Tips from Google's @mention fewer people on teams, and think by making. Prototyping is key. #agileagency #sxsw",neutral
Google,RT @mention Trying the Steve Wozniak drink free thanks to Google #H4ckers #SXSW   @mention Speakeasy {link},positive
Google,So @mention vs @mention vs @mention at #SXSW. Things are heating up! &quot;Google offers check-in rewards &amp; titles&quot; {link} - #lbs,positive
Google,RT @mention We're co-hosting a cmty mngr meetup w/ @mention @mention @mention at Etsy Austin space on 6th. 6-8p. Google schwag. Come! #sxsw,positive
Google,"RT @mention When brand focuses on purpose, not object, they survive &amp; succeed. Google: not search, useful info. Nike: not sneakers, performance. #sxsw",positive
Google,RT @mention When Google were talking about &quot;topicality and reputation&quot; in search ranking I'm sure I saw Bing writing down notes... #qagb #sxsw,positive
Google,RT @mention woah. expect Google Circles today at #sxsw during Google's League of Extraordinary Hackers events today. big!,positive
Google,RT @mention Woot!! Just won the #google #lego hackathon competition. #SXSW #startupbus #cle,positive
Google,RT @mention Yeah! Love the Google! Cheese w/ @mention @mention Maggie Mae's [pic] {link} #SXSW,positive
Google,@mention Only Google's disavowal of its planned launch at #sxsw.,neutral
Google,#google honors users privacy by letting them see what info of theirs is in the system and allowing them to delete it #marissagoogle #sxsw,positive
Google,"This is good news...Google's route around traffic function saves users 2 years EVERY DAY.from Marissa Mayer at #sxsw
via @mention",positive
Google,Damn it Google! Your glow-in-the-dark cup leaked glow-in-the-dark goo in my camera bag! #SXSW,negative
Google,Leaving Google's Marissa Mayer Keynote. Interesting details on user adoption of location-aware services. #sxsw,positive
Google,"Google dropped real estate search b/c to do it right, they'd need to invest much more than they're willing to at the moment. #SXSW",negative
Google,Perfect for me! A session about Google Recipes search ( among other things). #SXSW,positive
Google,looking forward to hearing  google's @mention present today at #sxsw,positive
Google,Both Microsoft and Google are ripping us off too {link} :( @mention a Joomla! wannabe logo #sxsw {link},negative
Google,"Come! &quot;@mention Google Party is at GSD&amp;M  #SXSW badge gets u in. Free food, drinks, music. Big place. No line. Great party. Come!&quot;",positive
Google,#SXSW a tougher crowd than Colin Quinn RT @mention Hey Marissa Mayer Please tell us something new Not about products Google launched months ago,negative
Google,And it should go without saying.... google bread is going to be AMAZING!!!! #sxsw #googlebread,positive
Google,Anyone know where I'll be able to find a video of Marissa Mayer's #SXSW presentation? #Google,positive
Google,Dennis Crowley @mention we'd love to work with google. They could benefit from working with us too. We're doing social well #checkins #sxsw,positive
Google,Google knows everything!! Map of people traffic around the world #sxtxstate #sxsw {link},positive
Google,Setting up for the Google #gsdm  #sxsw party. It's going to be a-ma-zing. Check out events at sxsurrogates.com and come on out.,positive
Google,"Ain't no party like a Google party, cause a Google party got tacos n ice cream #SXSW",positive
Google,Google expected to release new uber social sharing at #sxsw : Circles. your thoughts? {link},positive
Google,It was a plane full of Gogglers! And it was Google marketer who told a friend he liked community reading newspapers brings!  #sxsw,positive
Google,Google maps used to provide common reference points and printed for fast paced on the ground reactions #arabspring #SXSW,neutral
Google,Playing &quot;People Are People&quot; at the Google #SXSW party!!! Depeche Mode FTW!!!,positive
Google,Questioner at #sxsw just said &quot;Thanks and I'm a big fan&quot; to Google's @mention which caused her to giggle and audience to laugh.,positive
Google,Thanks for the free drinks Google!  #sxsw (@mention Speakeasy w/ 47 others) {link},positive
Google,"Congrats Radical Media, Google, Arcade Fire for #sxsw best in show: Wilderness Downtown!",positive
Google,Google Circles at #sxsw whoooooo {link},positive
Google,Temperature going up :) RT @mention @mention  @mention &amp;  @mention having fun at #google [pic] #SXSW {link},positive
Google,&quot;There's a reason why Google isn't in social -- they are too technical.&quot; #sxsw #comments,negative
Google,Google (tries again) to launch a new social network called Circles: {link} #sxsw,neutral
Google,#Google Crisis Response has a site up w/ good info on Japanese earthquake/tsunami: {link} #SXSW #SXSWi,positive
Google,Cool Internet art: Google will eat itself. Google ads revenue used  to buy google stock. #sxsw,positive
Google,Google's route around traffic function saves users 2 years EVERY DAY. Good for future? â€” Marissa Mayer at #sxsw,positive
Google,"So true: RT @mention &amp; @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW.",positive
Google,"Google Party is at GSD&amp;M (Google Map it). #SXSW badge gets u in. Free food, drinks, music. Big place. No line. Great party. Come!",positive
Google,"Google party, don't think they are checking for badges if you say your on list. Free food and booze. #frood #sxsw CC @mention",positive
Google,Google party! #sxsw (@mention GSD&amp;M w/ 157 others) {link},positive
Google,Google party. Photo booth fun. #SXSW {link},positive
Google,"Per this rumor, Google may preview its big social strategy at an '80s-themed costume party at #SXSW. Yep. {link} {link}",positive
Google,10 minutes 'til Marissa Mayer from google takes the stage #sxsw,positive
Google,"Google has &quot;got a lot better&quot; at protecting users' privacy with location-based tools over past 12 months, says Mayer #sxsw",positive
Google,Up next is &quot;Left Brain Search = Google. Right Brain Search = X&quot;. (Thx to @mention for the vote. :) ) {link} #SXSW,positive
Google,Blogger is about due for an update... Google finally takes action and will showcase the new design at #SXSW {link},positive
Google,#Google 's Coming Location Dominance at #SXSW | PCMag.com {link},neutral
Google,This looks fun. Party Like It's 1986 hosted by Google and the ACLUs of N California and Texas #SXSW,positive
Google,&quot;This Google/Bing Q&amp;A panel is like the world's most expensive SEO consultation.&quot; -@mention  #SXSW,negative
Google,Google was incapable of doing disruptive innovation- and acquired 89 startups over the last few years @mention #leanstartup #sxsw,negative
Google,YouTube is second largest search engine (globally) after Google says @mention #discotalk #sxsw,positive
Google,At an 80's theem Google party and Spazmatic is kill'n the stage!! HOOOOOOOoOoOOOo!!!! #SXSW,positive
Google,wish I was with @mention listening to google's Marissa Mayer discuss new products including google hotpot - watch out yelp! #SXSW,positive
Google,Good times with mashable  and the with google and the ACLU. Awesome #sxsw,positive
Google,Robot wars. Steampunk time machines. Mystery boxes of electronics. Awesome Austin tacos. Super Happy Dev House + Google win #sxsw.,positive
Google,Hey Marissa Mayer. Please tell us something new. Not about products Google launched months ago. #sxsw,negative
Google,Anyone else having issues with gmail and using google services? #SXSW.,negative
Google,Gonna go see about rockin the Google party like a boss. #sxsw,positive
Google,Syked to see Google's @mention talk about stuff.  #SXSW,positive
Google,Just finished taking photos in the #Google photobooth! You know I heart you! #SXSW (@mention Maggie Mae's w/ 101 others) {link},positive
Google,Chris Messina from Google dropping knowledge about web identity. Coming to the Hyatt was the right move. #sxsw,positive
Google,@mention sounds good.I look forward to learning more.My quick google to learn more also produced: {link} #sxsw,positive
Google,Google lost its way by caring too much for the business vs. the users' - @mention #psych #sxsw,negative
Google,Woot!! Just won the #google #lego hackathon competition. #SXSW #startupbus #cle,positive
Google,"#qagb #sxsw Timely! RT @mention Bing's search engine share continues to rise, up to 13.6%. Google still tops at 65.4% {link}",positive
Google,Arrived at Google and @mention #SXSW party. Awesome.,positive
Google,Huge shout out to GSDM &amp; Google for the kick ass party tonight! We had an unbelievable time. #SXSW,positive
Google,She's my tech idol. Send highlights! RT @mention Watching Google's Marissa Mayer speak.  #marissagoogle #sxsw,positive
Google,Very excited about this. Marissa Mayer of Google. #SXSW #sxtxstate  {link},positive
Google,Photo booth action at the @mention and Google party! Who doesn't love a good photo booth #sxsw  {link},positive
Google,Watching the 3D rendering that the #google team put together is awe inspiring. Its like we're the Jetsons. #MarissaGoogle #sxsw,positive
Google,"Why yes, the google party *does* have glowing cups! #sxsw  {link}",positive
Google,@mention They're journalists. They just spent all their money on #sxsw passes. Who can afford Google TV?,negative
Google,@mention this time next week Google party at #SXSW!,positive
Google,P.S. @mention and Google throw a b!tchin' party. Shout out to The Spazmatics #sxsw,positive
Google,Google Latitude to make a big push at #SXSW..will they breakthrough this year? {link},positive
Google,"San Jose to Austin.  I am surrounded by Apple and Google peeps, every tech nerds dream. Time turn up the charm and find a new bff #sxsw",positive
Google,"We start to compete with the bigger guys now, like Google. #checkins #pnid #sxsw",positive
Google,"The Industry Party #GSDM #Google was a grand affair.
#SXSW",positive
Google,"Perfect attention to detail RT @mention Google recreated the code for Pac-Man for their doodle, original bugs included. #sxsw #googledoodles",negative
Google,Google could = search engines. Google instead = useful information. #savebrands #sxsw,positive
Google,"Google would be a great partner for us, says @mention Looking for more distribution and better products. #sxsw",positive
Google,Google launches Route Around Traffic - offers 3 options to keep you out of traffic. Saves 2yrs worth of time...every day. #sxsw,positive
Google,Heading out to the Google/ACLU/EFF party. Yep. Me and Google. Throwing them back. Reliving old times. Should be fun. ##sxsw,positive
Google,fuck I love Austin. Just left the Youtube Google party at Maggie Maes. Fun times! Got some Youtube Tube Socks. LOL #sxsw #austin,positive
Google,"Bounced over to catch Google's Marissa Mayer speak. Always admired her - intelligent, classy, successful. #girlcrush #sxsw",positive
Google,#SXSW I tweeted too fast it appears Google may do a preview today of Circles their new Social endeavor.,positive
Google,@mention what did you think of google presentation? Nice to see more retail peeps at #sxsw,positive
Google,"Walkin down the street @mention is navigating via Google, I'm tweeting and random guy is yelping!! Welcome to #SXSW!!",positive
Google,Biomimicry as the basis of design and problem solving. Google studying flocking and swarming behavior to understand collab. Brilliant. #sxsw,positive
Other Google product or service,Gotta love this #SXSW Google Calendar featuring top parties/ show cases to check out.  RT @hamsandwich via @ischafer =&gt;http://bit.ly/aXZwxB,positive
Other Google product or service,"someone started an #austin @PartnerHub group in google groups, pre-#sxsw. great idea",positive
Other Google product or service,"Just left #sxsw tradeshow demo of @mention at the Google Theatre. Ok, I get it. I see why all the presenters here are using it.",positive
Other Google product or service,sweet new 3-d google maps demo going on in ballroom D #SXSW,positive
Other Google product or service,More than 35 million miles per day are driving with Google Maps Navigation! #SXSW,positive
Other Google product or service,"Not to be a rumor monger, but this was a good read Â_ #Google #Circles preview @mention #sxsw {link} by @mention via @mention #socbiz #fb",positive
Other Google product or service,Now there are 150 million mobile google maps users @mention #sxsw,positive
Other Google product or service,Google TV demo at the league for extraordinary hackers. Cool stuff! I like Web apps on TV. #google #sxsw #lxh,positive
Other Google product or service,We really DO need another big social network right now - thanks! #SXSW #Google {link},positive
Other Google product or service,Hey #SXSW folks please keep us posted on Google #Circles. Hope you're all having a blast! {link},positive
Other Google product or service,â€œ@mention Get ready for the word &quot;Circles&quot; to be trending #SXSWi #SXSW :)â€ù #Google #Circles #social,positive
Other Google product or service,#SXSW the google authenticator app for mobile devices is a step ahead...,positive
Other Google product or service,.@mention Google Circles will be the first real alternative to Facebook #sxsw,positive
Other Google product or service,"â€œ@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswâ€ù 
It'll never beat myspace.",negative
Other Google product or service,"â€œ@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswâ€ù @mention  bigger than gaga",positive
Other Google product or service,"Diller on Google TV: &quot;The first product wasn't good. It wasn't a consumer product, basically.&quot; #sxsw #diller",neutral
Other Google product or service,I believe it - I almost always use Google Maps on my iPhone RT @mention 40% of Google Maps use is Mobile says @mention #sxsw,positive
Other Google product or service,"Google to launch a social network, Circles, at #SxSW - {link} - Who's excited?",positive
Other Google product or service,"Google to Launch Major New Social Network Called Circles (Updated) {link} *Not launched at #SXSW, but soon. Should I care?",negative
Other Google product or service,"Google to Launch Major New Social Network Called Circles, {link} #sxsw - Brazil's orkut users have been waiting.",positive
Other Google product or service,"Google to Launch Major New Social Network Called Circles, Possibly Today (Updated) by @mention {link} #sxsw",positive
Other Google product or service,"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw - this will surely be a threat to FB",positive
Other Google product or service,"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw #Pakistan #cwc2011",positive
Other Google product or service,"Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention #sxsw #sxswi",positive
Other Google product or service,Google to launch Major New Social Network called Circles: {link} Possibly today #SXSW,positive
Other Google product or service,Google to Launch Major New Social Network Called Circles!!!  #google #circles #sxsw {link},positive
Other Google product or service,Google to Launch Major New Social Network Called Circles!!! #google #circles #sxsw {link},positive
Other Google product or service,Google to Launch Major New Social Network Called Circles.. {link} #sxsw v @mention @mention,positive
Other Google product or service,"Google to launch new social network Circles, linking u more closely to peeps u connect w/most. possibly today @mention #sxsw!",positive
Other Google product or service,"Since I'm listening to Google's Marissa Mayer, but engaging on Twitter I'm wondering what the heck happened to Google Buzz. #SXSW",positive
Other Google product or service,compiling my #sxsw list in one google doc is taking a lot longer than i thought... so many parties. so many good musicians.,negative
Other Google product or service,Third era of google logos = an interactive play space. Get ready. #GoogleDoodle #sxsw #gsdm,positive
Other Google product or service,"Wow, lots of the #SXSW audience haven't seen the 3D vector panning in Google Maps for Mobile - gasps of appreciation",positive
Other Google product or service,Google is planning to launch a major new Social Network called Circles. Previews so far have been super positive #SXSW {link},positive
Other Google product or service,.@mention Problem with Google Living Stories was the process of creating content didn't change - was just an interface. #hacknews #SXSW,negative
Other Google product or service,"L.A.M.E.  RT @mention &quot;...by the law of averages, better than Buzz&quot; RT @mention &quot;Google Circles will be ______ &quot;  #sxsw",negative
Other Google product or service,Great new support for web fonts @mention here at #SXSW #google,positive
Other Google product or service,Is it bad that I just want to go home and read my Google Reader feed? #geek #sxsw,positive
Other Google product or service,Listening to google's Marissa Mayer discuss new products including google hotpot - watch out yelp!  #SXSW,positive
Other Google product or service,Wishing I was at #sxsw to see the rumored demo of @mention new social network 'Circles' {link} (via @mention,positive
Other Google product or service,â€œ@mention We interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circlesâ€ù,positive
Other Google product or service,â€œ@mention We interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circlesâ€ù sounds interesting,positive
Other Google product or service,"Just when you thought &quot;social&quot; couldn't get more overblown at #sxsw, Google may be announcing &quot;Circles&quot; today: {link}",negative
Other Google product or service,"Sweet! RT: @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",positive
Other Google product or service,"@mention @mention @mention &quot;@mention Google to Launch Major New Social Network: Circles, Possibly Today {link}  #sxsw&quot;",positive
Other Google product or service,"Whoa. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",positive
Other Google product or service,#SXSW Tip#2 Use your smartphone's Google Maps App when you land in Austin to find the next $1 bus downtown. :) {link},positive
Other Google product or service,"@mention #sxsw #google tv - thanks to Google TV, I can watch Guy live in my own livingâ€_ {link}",positive
Other Google product or service,"With the #sxsw app and Google Maps, I'm pretty sure that the schwag bag is just a waste of paper.",positive
Other Google product or service,Google: 40% of map usage is mobile. Seeing a demo of new version of mobile maps. Nice! #SXSW,positive
Other Google product or service,Already had my first Google Circle search result. {link} cc @mention @mention #sxsw,positive
Other Google product or service,Waiting eagerly for Google to launch their secret new Social Network called Circles today at #SXSW &gt;&gt; Any new updates ?,positive
Other Google product or service,Google analytics can track offsite links as virtual page views using JavaScript. #moreknowledge #sxsw #mitharvard,positive
Other Google product or service,Google analytics rocks #VIEW512 #SXSW,positive
Other Google product or service,"#SXSW Vegan Guide Google Map (Austin, TX) ~ {link} ~ Based on the Lazy Smurf's info ~ {link}",positive
Other Google product or service,So brilliant. Rosso used a google  doc to paste in a recipe to make mothers think they generated a recipe for her. #leanstartup #sxsw,positive
Other Google product or service,"as the search from sxsw via twitter does not work, check out google's real time search, at least you get some results #sxsw",positive
Other Google product or service,Google's art project would be a great virtual field trip for kids! Museums around the world! #edtech #sxsw,positive
Other Google product or service,"Guy just asked Google's Mayer: it can take a year to remove deadly routes from Google Maps, such as through Death Valley #SXSW",negative
Other Google product or service,#Google Saving Drivers Time and Fuel {link} #seo #sem #googlemaps #mobile #topnews #sxsw,positive
Other Google product or service,Marissa Mayer from @mention &quot;mobile is a cursor&quot; #SXSW ... Demo of next gen google maps is really impressive btw,positive
Other Google product or service,Marissa Mayer of Google speaking at #SXSW mobile phone usage of google maps surpassed online use in the past couple months,positive
Other Google product or service,"Marissa Mayer talks the future of Google maps and discusses Hotpot, its answer to location-based ratings and recommendations #SXSW -KEK",positive
Other Google product or service,"Marissa Mayer: Google maps should have better customer service, quicker responses. #sxsw #FH",negative
Other Google product or service,Marissa Mayer: Location and contextual discovery will enable mobile devices to make us more efficient.  e.g. Google Places w/Hotpot #sxsw,positive
Other Google product or service,Google web fonts...pretty... #sxsw #tradeshow {link},positive
Other Google product or service,Chrome Web Store: Google calls it the HTML5 Hot Tub #sxsw #steamy #hot #nerds,positive
Other Google product or service,Google Labs' Fusion Tables made Election Day Foursquare visualization possible #SXSW ^PR,positive
Other Google product or service,"The walk by Lady Bird Lake was lovely, but Google Maps travel times are not to be trusted. #SXSW",negative
Other Google product or service,Trying 2 convince @mention 2 watch the launch of google Social network at #SXSW . I didn't know there was going to be comedy?!,negative
Other Google product or service,"Could be cool. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",positive
Other Google product or service,The data crunch at #SXSW is crippling Google Voice. Back to regular texting we go...,negative
Other Google product or service,Interested to hear how it's different from Google Buzz. RT @mention Get ready for the word &quot;Circles&quot; to be trending #SXSWi #SXSW :),positive
Other Google product or service,"Exciting day at #sxsw to day. Now Tim Ferriss, and rumors about launch of Google Circles later...",positive
Other Google product or service,Google body beta uber  #SXSW #health2dev #cool,positive
Other Google product or service,"Add google alerts to your project, and amazing things happen...#sxsw",positive
Other Google product or service,New circle game? RT @mention  @mention Google (tries again) to launch new social network called Circles: {link} #sxsw,negative
Other Google product or service,I would be interested to hear recomds RT @mention recommends using google voice to separate work from life #evolvingworkplace #sxsw,positive
Other Google product or service,The Google map app saves my life on a regular basis RT @mention maps has 150 million users. 40% of users are mobile #sxsw,positive
Other Google product or service,Gotta love this #SXSW Google Calendar featuring top parties/ show cases to check out.  RT @mention via @mention =&gt;{link},positive
Other Google product or service,#google real time location data as a layer on google earth gives breathtaking visual data #SxSW,positive
Other Google product or service,why the heck doesn't google maps use browser geo-location? am I missing it somehow? using chrome. @mention #sxsw #startupbus,negative
Other Google product or service,woah. expect Google Circles today at #sxsw during Google's League of Extraordinary Hackers events today. big!,positive
Other Google product or service,"Such suspense! RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",positive
Other Google product or service,Gamechanger like Wave and Buzz no doubt RT @mention Google to Launch Major New Social Network Called Circles {link} #sxsw,negative
Other Google product or service,Google presenting Hotpot. #SXSW #SXSWI (@mention Austin Convention Center w/ @mention {link},positive
Other Google product or service,It was awesome to hear Marissa Mayer acknowledge that Google Maps needs to increase support for its product b/c of incorrect routes. #SXSW,negative
Other Google product or service,Day one of #sxsw coming to a close. Lots of good stuff. Looking fwd to tomorrow. Coolest so far? Google location/map plans and features.,positive
Other Google product or service,This stuff is great. Love seeing how these guys think outside the box with Google Doodles. #googledoodle #sxsw,positive
Other Google product or service,2 years of time saved every day by people qho use google maps &quot;route around&quot; feature #sxsw,positive
Other Google product or service,Grateful for my ACLU/google earplugs right about now #sxsw,positive
Other Google product or service,"#sxsw Ze Frank I missed the Childhood Walk project, with google street view, enables stunning revelations {link}",positive
Other Google product or service,Two guys from the google doodle team talk about the fun they have making the homepage pretty #sxsw {link},positive
Other Google product or service,"Google goggles + location could tell you, for example, the history of a building you are looking at.  #AugmentedReality #SxSW",positive
Other Google product or service,&quot;Google Circles&quot; social network idea sound like a plan - {link} #sxsw,positive
Other Google product or service,&quot;Google maps is the best. True dat. (Double true!)&quot; {link} @mention #SXSW #Google,positive
Other Google product or service,#SXSW Google maps is even cooler than I thought,positive
Other Google product or service,&quot;Google maps: Route around traffic is saving our user 2 years every day.&quot; Marissa Mayer #sxsw,positive
Other Google product or service,&quot;Google to Launch Major New Social Network.&quot; really dont need another social network...{link} #sxsw,negative
Other Google product or service,My #sxsw Google calendar is getting a little out of control,negative
Other Google product or service,@mention Google Circles will be Lame. #sxsw &lt;3,negative
Other Google product or service,Each day google maps is saving two years of user's lives! #sxsw,positive
Other Google product or service,Spotted: Google Maps Street View car! I wonder if I'll be able to find myself on the maps one day. #sxsw {link},positive
Other Google product or service,"GENIUS behind Google Circles.
è°·æ_Œæ–°ç__ä__ç_‘ç»œç_„åˆ›ç«‹äºº
Real Life Social Graph Network v2 
View documents by Paul Adams {link}",positive
Other Google product or service,Learning how to get personalized recommendations using Google Hotpot {link} #sxsw,positive
Other Google product or service,#google shows super-fast Google Maps for mobile with 3D rendering. #sxsw,positive
Other Google product or service,Wandered in on Google Doodles presentation to see @mention presenting! Fun! #sxsw,positive
Other Google product or service,Google using Starry Night to demo their streetview-like art project. It's like they're inside my brain. #sxsw,positive
Other Google product or service,Who else is excited for #SXSW and the possibility of Google Circles? Is anybody in Austin who can give us an update? $GOOG,positive
Other Google product or service,New social network from Google? News abuzz about the launch of #GoogleCircles at #SXSW,positive
Other Google product or service,New social network may debut at #SXSW Google Circles {link} #EatDrinkTweet  Not done with you yet!,positive
Other Google product or service,"New Social Network may launch 2day! &quot;Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswâ€ù",positive
